// key	ITEM_NAME_	ITEM_DESCRIPTION_
50150101	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150102	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150103	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150104	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150105	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150112	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150113	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150114	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150201	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150202	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150203	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150204	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150205	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150212	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150213	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150214	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150301	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150302	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150303	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150304	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150305	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150312	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150313	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150314	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150401	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150402	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150403	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150404	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150405	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150412	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150413	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150414	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150501	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150502	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150503	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150504	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150505	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150512	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150513	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50150514	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151201	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151202	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151203	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151204	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151205	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151212	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151213	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151214	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151301	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151302	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151303	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151304	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151305	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151312	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151313	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151314	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151401	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151402	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151403	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151404	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151405	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151412	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151413	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
50151414	增幅暴击核心	<color=ff5f1e>增幅暴击</color>点燃核心。\蕴含3种能力。\代表胜利的希伯来文第二十二个字母Tav散发着光芒。
5130001	普通的休息处	灵魂强化素材。\增加灵魂强化经验值。
5130015	心	努力进行舞妓练习和八极拳修业的女孩。她在练习和修业之余来这里度假。
5130025	海咲	作为专属助手而支援岛主的打工女孩。
5130055	海中偶像	哈喽～各位恶魔！大家还有精神吗？\那就让气氛高涨起来吧！
5130075	最甜蜜的求婚	恶魔先生……你想要一束象征世上最甜蜜语的花儿吗？
5130145	秘密的约会	在遥远之处听到了微弱的声音。\你的名字是？想跟我做朋友吗？
5130155	午后列车	无法逃避等待你露出一丝弱点的那道执拗的视线。
5130165	小小袭击者	我听说你今天进了很多美味的香蕉牛奶。
5130175	认真的员工	无论是人类还是恶魔，只要会算数就可以了。\请问有点数卡吗？
5131001	普通的休息处	灵魂强化素材。\增加灵魂强化经验值。
5140001	巨大的休息处	灵魂强化素材。\增加灵魂强化经验值。
5140035	露娜	在全世界旅行的学者。当体力不支倒在沙滩上时，被「烤地瓜」所救的女孩。
5140045	女天狗	从深山降临人世，个性淘气的天狗公主。因为一股不可思议力量而失去了翅膀。
5140055	今天是好孩子摩亚哦	我会为你招来所有最棒的Child，主人。\你最喜欢哪个摩亚呢？
5140065	女神的洗礼	愚蠢的牧羊人啊，跪下并接受女神的洗礼吧。
5140075	作战会议！	主人公与他的伙伴卷入了啮齿类社会的纷争！\究竟谁会成为啮齿类之王呢？
5140085	时间结束！	精于为非作歹和时间管理才称得上真正的恶魔。\……这样的课程你大概还得上一个小时左右。
5140095	蹦高高	妲比今天状态非常好！你最好赶快跟上！\准备签好多好多契约吧～！
5140105	战略家的夜晚	那么，该怎么做呢……\要怎么教导才能让魔界最弱的恶魔独当一面呢？
5140115	HERO	独一无二，代表魔界的最弱恶魔！每一天都在挣扎度日，但即使如此还是活着。
5140125	梦幻队伍	隆重介绍魅魔梦幻队伍，\她们组合的目的是，让魔界最弱的恶魔成为魔王！
5140135	享乐之城	这就是究极的欲望。在豪华之城里的绝世美女。\还有这些……劲爆的身材！
5140145	NIGHTMARE	在恶梦与现实间辗转的文森特。
5141001	巨大的休息处	灵魂强化素材。\增加灵魂强化经验值。
5150001	银河的休息处	灵魂强化素材。\增加灵魂强化经验值。
5150015	与那名女祭司一起	神曰：「醒悟吧，只要相信就能获得救赎。」
5150016	与那名女祭司一起	神曰：「醒悟吧，只要相信就能获得救赎。」
5150025	蔚蓝的少女	在远方漫无目的徘徊的蔚蓝少女。
5150026	蔚蓝的少女	在远方漫无目的徘徊的蔚蓝少女。
5150045	贯穿天堂的骄傲	闪耀吧，守护主人的荣耀之枪！\魔王争夺战即是夏洛特的圣战。
5150046	贯穿天堂的骄傲	闪耀吧，守护主人的荣耀之枪！\魔王争夺战即是夏洛特的圣战。
5150055	徘徊的道士	怀着不为人知的秘密，四处徘徊。
5150056	徘徊的道士	怀着不为人知的秘密，四处徘徊。
5150065	微笑的力量	我永远都是你的同伴！\即便是冻土也会在我的温柔微笑中融化！
