// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	เส้นผมที่สาบสูญ	เส้นผมทุกเส้นทุกส่วนมีร่องรอยของจิตวิญญาณอยู่ในนั้น
50141203	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141204	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141205	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141212	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141213	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141215	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141301	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141302	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141303	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141304	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141305	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
50141312	แก่นแท้ความเร็วที่เพิ่มพูน	แก่นแท้ Ignition ของ<color=d3da00>ความเร็วที่เพิ่มพูน</color>\ซึ่งมีค่าพลัง 3 ประเภท\อักขระฮีบรูเท็ตซึ่งแสดงถึงปัญญานั้นกำลังเปล่งแสงอยู่
